novice,label,filename,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio_11,ratio_12,ratio_13,ratio_14,ratio_15,ratio_16,ratio_17,ratio_18,ratio_19,ratio_20,ratio_21,ratio_22,ratio_23,ratio_24,ratio_25,ratio_26,ratio_27,ratio_28,ratio_29,ratio_30,ratio_31,ratio_32,ratio_33,ratio_34,ratio_35,ratio_36,ratio_37,ratio_38,ratio_39,ratio_40,ratio_41,ratio_42,ratio_43,ratio_44,ratio_45,ratio_46,ratio_47,ratio_48,ratio_49,ratio_50,ratio_51,ratio_52,ratio_53,ratio_54,ratio_55,ratio_56,ratio_57,ratio_58,ratio_59,ratio_60,ratio_61,ratio_62,ratio_63,ratio_64
SegFormer-B5,ID,ulm_000012_000019_leftImg8bit.png,332.592358,6.402215,6.193756,5.782883,5.689750,5.444031,5.089903,5.020802,5.004198,4.684428,4.664990,4.474650,4.368422,4.246884,4.105433,3.972086,3.911088,3.709940,3.643388,3.525180,3.475124,3.466384,3.322540,3.172309,3.162907,3.068225,2.981066,2.929804,2.784546,2.749883,2.623782,2.547866,2.526847,2.482643,2.472609,2.370944,2.302904,2.249122,2.214376,2.095960,2.075469,1.988770,1.949436,1.938872,1.899765,1.876191,1.818935,1.738346,1.692037,1.679397,1.605926,1.583558,1.501801,1.453023,1.432359,1.392850,1.356321,1.330126,1.264425,1.238456,1.206493,1.131640,1.043757,0.000011
SegFormer-B5,ID,ulm_000013_000019_leftImg8bit.png,466.399243,8.856902,8.477144,8.183905,7.760443,7.356951,7.167826,6.940332,6.646463,6.537720,6.413239,6.007213,5.802764,5.559391,5.348792,5.229078,5.026628,5.019743,4.812835,4.712451,4.587273,4.504198,4.344226,4.314196,4.128780,4.037676,3.864009,3.819446,3.775512,3.750555,3.571343,3.502362,3.386198,3.285599,3.162583,3.077681,3.039247,2.928016,2.833874,2.791084,2.767838,2.693017,2.617192,2.593539,2.497565,2.365349,2.260398,2.188118,2.159015,2.094855,2.020941,2.011264,1.960503,1.943596,1.869266,1.817273,1.762915,1.723463,1.621823,1.587787,1.537250,1.444938,1.379619,0.000014
SegFormer-B5,ID,ulm_000014_000019_leftImg8bit.png,338.319725,7.181436,5.864992,5.599560,5.506428,5.183265,4.960355,4.892155,4.452225,4.426379,4.294881,4.126430,3.955999,3.827880,3.751391,3.668161,3.657841,3.483053,3.398673,3.229791,3.195080,3.173699,3.022388,2.970237,2.893116,2.845353,2.729389,2.630654,2.614608,2.570255,2.490712,2.456662,2.362692,2.290654,2.257915,2.249476,2.179690,2.139947,2.066122,2.028379,1.977077,1.896118,1.828674,1.786201,1.760545,1.716730,1.659766,1.555587,1.541536,1.461995,1.458987,1.432221,1.413361,1.365285,1.322549,1.280470,1.250395,1.207358,1.156892,1.126062,1.093038,1.042695,1.022000,0.000013
SegFormer-B5,ID,ulm_000015_000019_leftImg8bit.png,326.298054,6.048471,5.886074,5.794106,5.330020,5.037711,4.834524,4.821940,4.631433,4.489818,4.370510,4.193731,3.979824,3.871593,3.778735,3.689959,3.530595,3.474742,3.382780,3.290372,3.288814,3.204943,3.085367,2.960488,2.884615,2.806016,2.757931,2.713852,2.694918,2.610371,2.562647,2.540784,2.449218,2.368868,2.300408,2.254595,2.189460,2.170464,2.127977,2.085618,1.997924,1.970724,1.891908,1.866085,1.809343,1.791471,1.747270,1.691124,1.628180,1.618190,1.586190,1.555265,1.463532,1.453242,1.421931,1.407978,1.343156,1.323872,1.252051,1.176778,1.161533,1.115650,1.066980,0.000016
SegFormer-B5,ID,ulm_000016_000019_leftImg8bit.png,429.287520,8.270729,8.039989,7.507991,7.438385,7.078757,6.735211,6.477608,6.307140,5.924323,5.773060,5.527364,5.331127,5.155278,5.043643,4.989299,4.839750,4.559482,4.481794,4.362714,4.332702,4.276999,4.021044,3.906782,3.790711,3.752071,3.705779,3.607014,3.536580,3.459325,3.425683,3.374589,3.220740,3.130675,3.114145,2.984521,2.922348,2.815017,2.764777,2.701937,2.617799,2.566930,2.478029,2.435340,2.409751,2.299966,2.253597,2.224669,2.174366,2.163313,2.026945,1.994676,1.932806,1.875717,1.839517,1.819745,1.713972,1.646507,1.628051,1.609362,1.463353,1.406869,1.327371,0.000019
SegFormer-B5,ID,ulm_000017_000019_leftImg8bit.png,786.987317,13.841079,13.638157,12.888212,12.638023,12.482918,11.601466,11.263489,10.703416,10.121192,10.037854,9.806237,9.335275,8.820600,8.670218,8.256736,8.130090,8.063731,7.908180,7.605234,7.504543,7.356380,7.147896,6.807940,6.636493,6.345526,6.327127,6.181382,6.034616,5.784785,5.695821,5.591561,5.460976,5.285660,5.185550,5.096410,4.870848,4.774008,4.716229,4.505179,4.457138,4.323635,4.294203,4.198165,4.055104,3.989106,3.876741,3.670355,3.607278,3.525730,3.404583,3.356911,3.320623,3.305943,3.174475,3.034181,2.959358,2.773418,2.719430,2.567600,2.520187,2.407131,2.233672,0.000014
SegFormer-B5,ID,ulm_000018_000019_leftImg8bit.png,450.756133,8.872612,8.419556,8.144547,7.420954,7.275276,7.156543,6.939514,6.729380,6.617247,6.246331,6.096939,6.007356,5.900041,5.675501,5.262682,5.170084,5.123547,5.007845,4.782717,4.635770,4.535461,4.422187,4.329770,4.255804,4.159809,4.086497,3.923332,3.825032,3.705681,3.596240,3.540874,3.477281,3.391185,3.321027,3.304417,3.225198,3.177626,3.068805,2.969098,2.886895,2.877742,2.812406,2.709113,2.681661,2.614582,2.561117,2.514714,2.483904,2.421548,2.377461,2.323619,2.243029,2.176096,2.127225,2.116367,1.969233,1.956352,1.901892,1.791093,1.744880,1.606141,1.564633,0.000013
SegFormer-B5,ID,ulm_000019_000019_leftImg8bit.png,331.283799,6.534849,6.365169,6.306430,5.661066,5.434420,5.280387,5.251301,4.861316,4.803691,4.656080,4.465338,4.327265,4.183994,4.143794,4.065627,3.936554,3.816730,3.746705,3.593704,3.557121,3.448410,3.407903,3.299194,3.156217,3.077945,2.975279,2.969051,2.818525,2.779490,2.719703,2.664625,2.558891,2.508501,2.491029,2.436155,2.398267,2.328285,2.299876,2.204956,2.199432,2.168546,2.098865,2.069410,2.011255,1.972787,1.941378,1.931692,1.884757,1.826984,1.801466,1.755545,1.664658,1.618777,1.562572,1.528235,1.481717,1.450549,1.419116,1.341825,1.309416,1.225800,1.177585,0.000021
SegFormer-B5,ID,ulm_000020_000019_leftImg8bit.png,313.838917,6.031843,5.951215,5.777835,5.386526,5.232441,5.184057,4.839658,4.764425,4.700709,4.690881,4.440782,4.326276,4.207423,4.108645,3.871589,3.808163,3.772838,3.752567,3.657593,3.535430,3.476095,3.358110,3.223628,3.166452,3.135704,2.996231,2.980852,2.916403,2.817559,2.751645,2.680957,2.630599,2.603558,2.495022,2.433532,2.309964,2.274342,2.265918,2.187970,2.154163,2.121066,2.046697,2.030264,1.985930,1.933953,1.884170,1.843260,1.810444,1.800631,1.782370,1.664718,1.646734,1.577892,1.569348,1.481211,1.466383,1.413543,1.327649,1.283526,1.196985,1.189319,1.129577,0.000014
SegFormer-B5,ID,ulm_000021_000019_leftImg8bit.png,444.343687,9.244543,8.399169,8.363250,8.067504,7.857392,7.498274,7.251970,7.058807,6.607180,6.556695,6.381520,6.021938,5.916463,5.708596,5.587158,5.399873,5.270608,4.999109,4.894911,4.825590,4.718756,4.680043,4.540722,4.421180,4.325584,4.195429,4.141291,4.026081,3.902591,3.786693,3.659068,3.624260,3.472495,3.403174,3.335429,3.231085,3.158581,3.119163,3.031458,2.960268,2.931553,2.809645,2.770348,2.583515,2.501872,2.479621,2.446030,2.351152,2.314073,2.250961,2.161844,2.151621,2.094576,2.067136,1.982072,1.914746,1.903827,1.878270,1.751763,1.664009,1.659985,1.542070,0.000013
SegFormer-B5,ID,ulm_000022_000019_leftImg8bit.png,354.149240,7.024839,6.638601,6.180734,6.024141,5.918178,5.331553,5.239245,4.990851,4.907647,4.703727,4.600044,4.381571,4.199503,4.162364,4.041739,3.908237,3.823127,3.710929,3.515567,3.508094,3.325527,3.261864,3.210304,3.165925,3.042121,2.990538,2.952920,2.866579,2.778703,2.657311,2.647149,2.577805,2.509476,2.458162,2.380010,2.316016,2.280936,2.252566,2.172118,2.124112,2.034991,1.969130,1.946919,1.915688,1.863289,1.836671,1.763409,1.722726,1.652702,1.576755,1.562502,1.494634,1.479191,1.426029,1.418726,1.368506,1.312462,1.266087,1.198651,1.124321,1.098888,1.070511,0.000021
SegFormer-B5,ID,ulm_000023_000019_leftImg8bit.png,519.769234,9.172898,8.653787,8.365361,7.993986,7.889588,7.387623,7.292168,7.118842,6.675803,6.643092,6.150100,6.041297,5.945139,5.819310,5.715198,5.524043,5.403499,5.215709,5.099143,4.942418,4.788642,4.653557,4.493042,4.433336,4.330844,4.271033,4.204483,4.091929,3.960871,3.894065,3.826528,3.707579,3.672455,3.556881,3.482413,3.361000,3.315445,3.225406,3.217084,3.040976,2.983618,2.931573,2.871365,2.800131,2.717041,2.673432,2.641807,2.538264,2.476324,2.455338,2.419711,2.369513,2.290265,2.234130,2.138710,2.106613,2.027901,1.952242,1.908280,1.857791,1.781167,1.692232,0.000017
SegFormer-B5,ID,ulm_000024_000019_leftImg8bit.png,366.746585,9.606586,8.795823,8.674026,8.080169,7.994806,7.805050,7.114038,7.057049,6.857608,6.755491,6.648570,6.512735,6.359785,6.061274,5.750070,5.687359,5.483695,5.365538,5.158424,5.100644,5.007976,4.844352,4.711221,4.583498,4.552329,4.315700,4.093449,4.048042,4.009727,3.948298,3.756511,3.707092,3.597870,3.512845,3.455305,3.396216,3.349733,3.249196,3.220352,3.031693,2.953008,2.906844,2.852775,2.830827,2.746722,2.691971,2.635786,2.574439,2.509834,2.461365,2.364573,2.339114,2.243126,2.173616,2.114127,2.034624,2.006210,1.979756,1.864237,1.759859,1.713147,1.655770,0.000012
SegFormer-B5,ID,ulm_000025_000019_leftImg8bit.png,427.006092,7.918038,7.602188,7.157338,7.016986,6.864359,6.472593,6.236069,5.902854,5.804153,5.580001,5.281536,5.202217,5.070330,4.880832,4.742014,4.664619,4.589281,4.466456,4.367264,4.345959,4.143021,4.034982,3.994436,3.791425,3.738552,3.646697,3.584983,3.439867,3.382861,3.295647,3.220138,3.170435,3.131869,3.043213,2.992250,2.976078,2.846438,2.787060,2.702060,2.636072,2.574726,2.489330,2.452039,2.398045,2.320584,2.293630,2.222399,2.154568,2.107522,2.067667,2.032925,1.933135,1.899022,1.825193,1.755509,1.672049,1.658617,1.587906,1.493837,1.467471,1.412479,1.238774,0.000014
SegFormer-B5,ID,ulm_000026_000019_leftImg8bit.png,269.444708,4.775411,4.292978,4.113743,4.029344,3.688603,3.668976,3.411687,3.389210,3.266249,3.248267,3.154254,3.032099,2.986137,2.851689,2.754414,2.697544,2.601193,2.580983,2.505969,2.480263,2.393012,2.326150,2.239792,2.166982,2.097260,2.053925,2.004862,1.959042,1.930523,1.884784,1.855801,1.813421,1.768251,1.710584,1.699948,1.652782,1.589547,1.541123,1.518484,1.491921,1.469765,1.427089,1.378182,1.351967,1.333393,1.321877,1.262306,1.235219,1.207962,1.178000,1.106506,1.104258,1.095573,1.054926,1.025834,0.977317,0.948826,0.899572,0.841538,0.825937,0.815956,0.783770,0.000019
SegFormer-B5,ID,ulm_000027_000019_leftImg8bit.png,293.897734,4.988202,4.575834,4.390277,4.056044,3.882745,3.738034,3.630929,3.598954,3.582662,3.333442,3.184653,3.141946,3.020847,2.955658,2.897600,2.839002,2.775455,2.630712,2.551847,2.532476,2.395026,2.361692,2.333900,2.283121,2.221955,2.152853,2.115282,2.053497,1.976724,1.933848,1.899063,1.894677,1.850471,1.816596,1.782127,1.715973,1.702992,1.642795,1.579476,1.551367,1.541628,1.479419,1.453166,1.415808,1.383380,1.356171,1.317225,1.288845,1.265661,1.191368,1.174453,1.142350,1.095521,1.067584,1.064239,1.026667,0.995880,0.973435,0.945851,0.886548,0.848705,0.827216,0.000019
SegFormer-B5,ID,ulm_000028_000019_leftImg8bit.png,449.451925,6.493733,6.337571,5.806406,5.707019,5.614995,5.407152,5.157391,5.088355,4.941461,4.746760,4.641030,4.536828,4.204917,4.178107,4.156287,3.997482,3.821642,3.750751,3.689326,3.609399,3.462073,3.356047,3.249242,3.120244,3.038554,2.957541,2.923105,2.882647,2.838890,2.752782,2.717616,2.687665,2.563122,2.531871,2.417550,2.395706,2.380047,2.272315,2.210714,2.156105,2.125046,2.098748,1.961330,1.944318,1.903386,1.864826,1.834081,1.763040,1.698536,1.665721,1.610571,1.563261,1.534868,1.456276,1.416422,1.386304,1.366314,1.343358,1.240757,1.212959,1.106263,0.980395,0.000015
SegFormer-B5,ID,ulm_000029_000019_leftImg8bit.png,240.268369,4.271252,4.018660,3.787970,3.674011,3.585585,3.433047,3.351083,3.180979,3.099489,2.945173,2.869747,2.774234,2.690557,2.587577,2.577400,2.535164,2.426119,2.286377,2.263774,2.158402,2.156731,2.112661,2.043448,1.953434,1.910950,1.902330,1.825328,1.810755,1.774850,1.741608,1.710003,1.622906,1.614558,1.570983,1.532763,1.505649,1.484552,1.465557,1.381410,1.362363,1.315831,1.281675,1.246376,1.216875,1.191685,1.187085,1.144214,1.112970,1.091122,1.065546,1.032277,0.993961,0.982569,0.953825,0.920025,0.886764,0.844650,0.834688,0.792107,0.752717,0.734093,0.687605,0.000017
SegFormer-B5,ID,ulm_000030_000019_leftImg8bit.png,325.614486,5.902776,5.288578,5.084741,4.845208,4.644799,4.461217,4.258554,4.089208,3.891108,3.818535,3.736705,3.706528,3.649209,3.511106,3.389844,3.305673,3.245809,3.080264,3.004634,2.940223,2.898498,2.826573,2.710865,2.671845,2.633450,2.542388,2.479092,2.389548,2.371458,2.228917,2.215247,2.178121,2.137160,2.081069,2.032487,1.983388,1.912727,1.833159,1.826522,1.804485,1.779824,1.721367,1.629811,1.589411,1.535384,1.495769,1.484685,1.450101,1.406024,1.388451,1.323235,1.320472,1.295979,1.216180,1.207827,1.122652,1.099290,1.074826,1.052976,1.028867,0.924396,0.901033,0.000015
SegFormer-B5,ID,ulm_000031_000019_leftImg8bit.png,348.478727,6.434409,5.902311,5.803838,5.334263,4.945587,4.838914,4.737800,4.597347,4.486471,4.430031,4.249240,4.171460,4.128328,3.832587,3.738548,3.687331,3.558607,3.475191,3.349506,3.276967,3.216741,3.146148,3.039898,2.984289,2.938643,2.854747,2.826837,2.684545,2.608817,2.564285,2.503743,2.469281,2.445058,2.349822,2.317085,2.241129,2.187920,2.118531,2.102651,2.043523,1.950267,1.917252,1.892623,1.824952,1.800351,1.712330,1.697913,1.654725,1.606889,1.555735,1.527087,1.499013,1.393641,1.354543,1.288920,1.262015,1.248835,1.199487,1.155992,1.120794,1.070278,1.053988,0.000013
SegFormer-B5,ID,ulm_000032_000019_leftImg8bit.png,406.912359,7.985641,7.543559,7.420971,7.175455,6.315286,6.195369,5.892794,5.648244,5.588867,5.471355,5.384713,5.240368,5.080171,4.841808,4.555493,4.482922,4.418648,4.345616,4.143522,4.084649,3.984062,3.908836,3.864036,3.684887,3.618677,3.542114,3.408214,3.308551,3.287670,3.183081,3.089596,2.964339,2.930546,2.890210,2.808316,2.785956,2.721090,2.697791,2.625287,2.579624,2.527337,2.439011,2.352896,2.313813,2.268366,2.198726,2.155692,2.085196,2.017751,1.995800,1.929389,1.829014,1.796395,1.725744,1.666113,1.646592,1.593458,1.574662,1.542203,1.460781,1.373589,1.268567,0.000019
SegFormer-B5,ID,ulm_000033_000019_leftImg8bit.png,387.061179,7.603312,6.196599,6.024391,5.713464,5.492505,5.431810,5.261852,4.985353,4.960587,4.850206,4.771744,4.617492,4.551254,4.279099,4.176369,4.060220,3.961876,3.841355,3.739673,3.624494,3.595591,3.380231,3.353895,3.215302,3.124142,2.941273,2.918729,2.853098,2.813934,2.766879,2.647131,2.623556,2.543582,2.506645,2.436091,2.397289,2.337457,2.276695,2.231393,2.175239,2.132645,2.099117,2.061711,2.001373,1.960092,1.894555,1.830177,1.798607,1.750323,1.713815,1.684626,1.668457,1.600429,1.571218,1.469631,1.439035,1.394353,1.372266,1.342542,1.291809,1.249294,1.157985,0.000018
SegFormer-B5,ID,ulm_000034_000019_leftImg8bit.png,366.371294,6.894791,6.123247,5.914872,5.630728,5.507770,5.352559,5.223342,5.124177,4.823684,4.765820,4.623493,4.517001,4.361183,4.249810,4.208076,3.981477,3.908289,3.814374,3.695810,3.624684,3.548311,3.435326,3.389296,3.252750,3.229036,3.125251,2.970448,2.908214,2.856008,2.731545,2.712043,2.590293,2.557052,2.470184,2.441678,2.430085,2.305280,2.265365,2.252293,2.215092,2.090089,2.053099,2.004406,1.986561,1.902761,1.849641,1.816903,1.768059,1.751783,1.684597,1.649749,1.636623,1.573064,1.516890,1.492677,1.420496,1.391343,1.367600,1.350768,1.301451,1.147759,1.112576,0.000021
SegFormer-B5,ID,ulm_000035_000019_leftImg8bit.png,597.993715,11.372096,10.870743,10.100462,9.683398,9.251768,9.046996,8.467334,8.036795,7.465024,7.306002,7.035389,6.974341,6.709401,6.581643,6.427822,6.202383,6.074383,5.968159,5.685473,5.575270,5.379565,5.293371,5.179262,5.033454,4.976014,4.938379,4.832906,4.725396,4.498709,4.417166,4.341589,4.281904,4.149160,4.122011,4.044606,3.898252,3.879791,3.699804,3.632269,3.534949,3.378035,3.338905,3.299887,3.270096,3.121218,3.053182,2.957060,2.913747,2.856113,2.756357,2.716433,2.640672,2.509104,2.479322,2.388995,2.308370,2.221570,2.110886,2.071236,2.019213,1.978363,1.799159,0.000018
SegFormer-B5,ID,ulm_000036_000019_leftImg8bit.png,309.325761,7.486995,7.091692,6.735064,6.306284,6.131373,5.824546,5.681742,5.346755,5.048049,4.999824,4.966943,4.843352,4.671794,4.599522,4.484428,4.231699,4.171885,4.052507,3.951447,3.758422,3.621278,3.549526,3.447558,3.417582,3.368126,3.319005,3.195669,3.112463,3.031717,2.984998,2.879806,2.806787,2.703208,2.627271,2.568306,2.535417,2.444459,2.399477,2.357386,2.315873,2.244058,2.211779,2.127766,2.088018,2.034867,1.944976,1.925205,1.812913,1.793718,1.725601,1.698717,1.658718,1.639585,1.558587,1.521489,1.497006,1.447236,1.403447,1.318892,1.278330,1.133534,1.087343,0.000030
SegFormer-B5,ID,ulm_000037_000019_leftImg8bit.png,308.871053,5.326523,5.198802,5.163879,5.034015,4.719483,4.593581,4.376443,4.148682,4.072763,3.875033,3.828671,3.794899,3.757414,3.524588,3.373885,3.326268,3.179047,3.067674,3.001374,2.942091,2.905999,2.838965,2.700210,2.666961,2.643908,2.595432,2.512901,2.427991,2.402356,2.290121,2.243639,2.210307,2.154720,2.034091,1.967618,1.929090,1.895603,1.881027,1.822799,1.769554,1.725165,1.712330,1.674297,1.650583,1.619020,1.576844,1.523734,1.498236,1.467450,1.390398,1.384427,1.351798,1.314176,1.282994,1.228348,1.166091,1.138439,1.099141,1.090567,1.062878,1.019240,0.916471,0.000025
SegFormer-B5,ID,ulm_000038_000019_leftImg8bit.png,301.551711,5.278444,4.730397,4.707490,4.446519,4.202941,4.164608,3.986717,3.726564,3.599637,3.558275,3.502827,3.304393,3.277168,3.184656,3.142621,3.034031,2.970297,2.868204,2.836065,2.782342,2.699899,2.626768,2.608906,2.516480,2.439975,2.377594,2.301782,2.231883,2.147603,2.065790,2.051265,2.022567,1.976296,1.907456,1.903122,1.864343,1.845479,1.780448,1.720060,1.710054,1.639965,1.622851,1.601400,1.575326,1.530633,1.482258,1.433876,1.365483,1.344823,1.316674,1.305169,1.231183,1.204322,1.176801,1.142609,1.086004,1.064398,1.015391,0.982035,0.948785,0.910461,0.872036,0.000018
SegFormer-B5,ID,ulm_000039_000019_leftImg8bit.png,251.223275,4.887676,4.779938,4.360579,4.198112,4.107699,3.827895,3.554812,3.500783,3.398261,3.225736,3.207482,3.121374,3.022196,2.946349,2.908672,2.789868,2.689881,2.593996,2.530283,2.471581,2.467110,2.358229,2.297378,2.231378,2.225885,2.134163,2.083411,2.049707,1.969408,1.924808,1.879740,1.838412,1.832725,1.819519,1.746572,1.699088,1.654841,1.625377,1.564686,1.531740,1.481071,1.469527,1.439409,1.407915,1.348845,1.304929,1.287780,1.259770,1.216066,1.185047,1.148704,1.113065,1.071888,1.055236,1.017752,0.989379,0.946892,0.929180,0.890438,0.846683,0.817072,0.744104,0.000026
SegFormer-B5,ID,ulm_000040_000019_leftImg8bit.png,188.430256,3.808549,3.752124,3.435742,3.301882,3.155967,3.097260,3.085165,2.938684,2.806272,2.707118,2.616837,2.588366,2.409887,2.346241,2.304531,2.243323,2.181219,2.117844,2.079245,2.030175,1.963193,1.952608,1.898325,1.833384,1.773576,1.726762,1.719097,1.677892,1.622475,1.591981,1.550536,1.526973,1.484660,1.471548,1.431237,1.375137,1.363971,1.325839,1.308600,1.283542,1.259260,1.217156,1.186821,1.171750,1.163567,1.139456,1.096893,1.065871,1.055177,1.008276,0.987942,0.975461,0.943950,0.917071,0.854394,0.846586,0.815285,0.799874,0.779844,0.757092,0.727133,0.688969,0.000025
SegFormer-B5,ID,ulm_000041_000019_leftImg8bit.png,216.654577,4.586807,4.277368,3.857742,3.683071,3.529190,3.304499,3.127979,3.076597,2.982161,2.884701,2.869681,2.729252,2.610249,2.527050,2.483389,2.455455,2.410120,2.365962,2.248058,2.220943,2.177584,2.043802,1.972964,1.960492,1.930217,1.887647,1.802041,1.746469,1.727985,1.661503,1.637644,1.610946,1.572427,1.521807,1.495733,1.427872,1.394081,1.368334,1.350133,1.316788,1.292050,1.249359,1.208165,1.177718,1.147265,1.097665,1.075753,1.058769,1.039071,1.015657,0.982166,0.951925,0.942671,0.902570,0.881327,0.872893,0.847560,0.799253,0.779739,0.751880,0.720711,0.659996,0.000021
SegFormer-B5,ID,ulm_000042_000019_leftImg8bit.png,292.106510,4.247993,4.146602,3.985727,3.947992,3.504622,3.339630,3.274920,3.084546,3.019178,2.888010,2.803205,2.755718,2.594325,2.524650,2.500525,2.434994,2.365720,2.325638,2.283137,2.174218,2.122403,2.087977,2.055448,2.020862,1.994258,1.907574,1.877592,1.820046,1.800660,1.757551,1.708919,1.671926,1.624448,1.605620,1.559507,1.535554,1.497208,1.463222,1.430611,1.404340,1.379289,1.338888,1.292806,1.277579,1.233761,1.193649,1.173028,1.138626,1.117399,1.096626,1.072753,1.067771,1.022031,0.974067,0.948686,0.925604,0.909183,0.855606,0.808808,0.794938,0.758994,0.740924,0.000026
SegFormer-B5,ID,ulm_000043_000019_leftImg8bit.png,253.494277,4.406442,4.306166,3.956994,3.768718,3.586966,3.406176,3.274947,3.225860,3.165486,3.066897,3.034668,3.000165,2.848505,2.706729,2.574340,2.547944,2.493745,2.425037,2.385293,2.275887,2.202617,2.182576,2.145746,2.113679,2.087589,2.018977,1.943456,1.928739,1.841158,1.778427,1.771142,1.700077,1.671810,1.595382,1.566649,1.529504,1.508307,1.482468,1.449380,1.421959,1.385665,1.373206,1.319896,1.279159,1.262970,1.227336,1.175379,1.158209,1.140773,1.111442,1.101931,1.040256,1.021585,0.993363,0.971119,0.936122,0.925050,0.893282,0.855672,0.840936,0.797488,0.757663,0.000019
SegFormer-B5,ID,ulm_000044_000019_leftImg8bit.png,210.434954,3.689650,3.478548,3.355999,3.257681,3.182709,3.021911,2.939251,2.735901,2.671993,2.620257,2.476723,2.421611,2.367853,2.328984,2.219816,2.187118,2.084894,2.013312,1.978443,1.966460,1.852467,1.833213,1.803896,1.768387,1.738980,1.686528,1.672043,1.641467,1.638750,1.576179,1.542835,1.483867,1.430723,1.411990,1.369825,1.330215,1.262166,1.240448,1.226206,1.200444,1.171876,1.154602,1.140297,1.094738,1.076742,1.053882,1.041571,1.001177,0.989934,0.936418,0.910744,0.862939,0.841939,0.821403,0.811729,0.788318,0.771404,0.720739,0.711336,0.699455,0.663961,0.614145,0.000029
SegFormer-B5,ID,ulm_000045_000019_leftImg8bit.png,215.515527,3.820801,3.652110,3.414860,3.399727,3.191736,3.063259,3.061108,2.872140,2.818558,2.793561,2.660322,2.608505,2.524441,2.377314,2.348748,2.314837,2.216211,2.158149,2.110374,2.054437,2.021282,1.987916,1.931001,1.896313,1.814534,1.802053,1.755118,1.687176,1.631615,1.595176,1.574459,1.529248,1.466073,1.444306,1.423220,1.369151,1.338734,1.269305,1.242769,1.233439,1.203976,1.196345,1.178450,1.159698,1.123878,1.112413,1.087907,1.026237,1.019656,0.997859,0.983679,0.926440,0.912841,0.888261,0.861755,0.820312,0.813951,0.799299,0.765733,0.739477,0.706402,0.667795,0.000022
SegFormer-B5,ID,ulm_000046_000019_leftImg8bit.png,312.107161,5.341405,4.815239,4.722885,4.572773,4.268561,4.146538,4.041135,3.914376,3.783171,3.706417,3.545277,3.463788,3.400382,3.289704,3.179182,3.087653,2.938985,2.870926,2.696567,2.653647,2.609574,2.556162,2.487210,2.443856,2.349000,2.323258,2.280011,2.243482,2.169550,2.111844,2.052017,1.965392,1.934179,1.905996,1.861691,1.846623,1.814624,1.696407,1.630804,1.598294,1.558827,1.541969,1.512611,1.481363,1.435093,1.382962,1.369292,1.320918,1.283561,1.251181,1.229266,1.204681,1.188697,1.171088,1.110454,1.081214,1.057791,1.003145,0.984574,0.964231,0.903939,0.821692,0.000076
SegFormer-B5,ID,ulm_000047_000019_leftImg8bit.png,248.307698,4.197667,4.098070,3.801072,3.489284,3.458157,3.394814,3.149983,2.965729,2.905173,2.783893,2.716633,2.587223,2.571434,2.532783,2.423731,2.396991,2.266395,2.263637,2.181672,2.078315,2.045833,1.998670,1.936850,1.915528,1.881143,1.817978,1.794157,1.701049,1.665863,1.606425,1.578788,1.556197,1.539885,1.496706,1.485323,1.422735,1.398541,1.357052,1.330754,1.275136,1.244725,1.221773,1.186607,1.173501,1.147372,1.086747,1.065373,1.057768,1.036433,1.013758,0.969802,0.952609,0.924128,0.919818,0.899315,0.870483,0.826319,0.791983,0.750947,0.734675,0.706506,0.635905,0.000025
SegFormer-B5,ID,ulm_000048_000019_leftImg8bit.png,230.101183,4.531406,4.441286,4.159114,3.868747,3.816553,3.639287,3.551146,3.501550,3.182878,3.169982,3.103169,2.957605,2.951028,2.867202,2.773501,2.676489,2.559787,2.525733,2.439840,2.385191,2.356154,2.309716,2.218204,2.181809,2.087139,2.016384,2.007630,1.950707,1.931595,1.901110,1.821061,1.795377,1.762714,1.709992,1.645155,1.582697,1.559581,1.497826,1.488323,1.440851,1.416560,1.373210,1.324679,1.316705,1.270928,1.249231,1.234970,1.209654,1.174115,1.143675,1.137028,1.099051,1.085622,1.001115,0.990117,0.974982,0.956428,0.901060,0.885886,0.849387,0.831414,0.756134,0.000021
SegFormer-B5,ID,ulm_000049_000019_leftImg8bit.png,258.116437,4.424968,4.160973,4.019855,3.891795,3.652432,3.456441,3.430496,3.219931,3.175439,3.142886,2.962184,2.822243,2.771436,2.675351,2.540669,2.521308,2.443737,2.319939,2.257206,2.241588,2.146952,2.116595,2.070203,2.013031,1.997968,1.985774,1.894822,1.850438,1.806014,1.764657,1.692784,1.668601,1.609132,1.584887,1.571093,1.557340,1.536301,1.468892,1.432267,1.409426,1.373867,1.326012,1.292148,1.251499,1.237549,1.208082,1.140792,1.136460,1.120350,1.089268,1.052068,1.033062,0.999571,0.989391,0.958172,0.946167,0.885337,0.874649,0.861517,0.822370,0.778982,0.736763,0.000017
